,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
24,241875,2540,Comparative Toxicogenomics Database (CTD),Candesartan Cilexetil,C077793,candesartan cilexetil,https://ctdbase.org/detail.go?type=chem&acc=C077793,183,AGT,https://ctdbase.org/detail.go?type=gene&acc=183,,,183.0,AGT,10116.0,Rattus norvegicus (Norway rat),Candesartan cilexetil inhibits the reaction [sodium arsenite results in increased expression of AGT protein modified form],,,PMID:27889505,https://www.ncbi.nlm.nih.gov/pubmed/27889505,27889505,,
25,241876,2540,Comparative Toxicogenomics Database (CTD),Candesartan Cilexetil,C077793,candesartan cilexetil,https://ctdbase.org/detail.go?type=chem&acc=C077793,183,AGT,https://ctdbase.org/detail.go?type=gene&acc=183,,,183.0,AGT,10116.0,Rattus norvegicus (Norway rat),Candesartan cilexetil promotes the reaction [methamphetamine results in increased expression of AGT protein],,,PMID:33421459,https://www.ncbi.nlm.nih.gov/pubmed/33421459,33421459,,
26,284231,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,55303,GIMAP4,https://ctdbase.org/detail.go?type=gene&acc=55303,,,55303.0,GIMAP4,7962.0,Cyprinus carpio (common carp),Chlorpyrifos results in decreased expression of GIMAP4 mRNA,,,PMID:28648885,https://www.ncbi.nlm.nih.gov/pubmed/28648885,28648885,,
27,284232,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,474344,GIMAP6,https://ctdbase.org/detail.go?type=gene&acc=474344,,,474344.0,GIMAP6,10090.0,Mus musculus (house mouse),Chlorpyrifos results in increased expression of GIMAP6 mRNA,,,PMID:34289071|PMID:37019170,https://www.ncbi.nlm.nih.gov/pubmed/34289071|https://www.ncbi.nlm.nih.gov/pubmed/37019170,34289071|37019170,,
28,284233,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,54826,GIN1,https://ctdbase.org/detail.go?type=gene&acc=54826,,,54826.0,GIN1,10116.0,Rattus norvegicus (Norway rat),[azoxystrobin co-treated with 2-chloro-N-(4-chlorobiphenyl-2-yl)nicotinamide co-treated with chlorpyrifos co-treated with glyphosate co-treated with imidacloprid co-treated with thiabendazole] results in increased expression of GIN1 mRNA,,,PMID:33854195,https://www.ncbi.nlm.nih.gov/pubmed/33854195,33854195,,
29,284234,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,64785,GINS3,https://ctdbase.org/detail.go?type=gene&acc=64785,,,64785.0,GINS3,10090.0,Mus musculus (house mouse),Chlorpyrifos results in decreased expression of GINS3 mRNA,,,PMID:37019170,https://www.ncbi.nlm.nih.gov/pubmed/37019170,37019170,,
30,284235,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,84296,GINS4,https://ctdbase.org/detail.go?type=gene&acc=84296,,,84296.0,GINS4,10090.0,Mus musculus (house mouse),Chlorpyrifos results in decreased expression of GINS4 mRNA,,,PMID:37019170,https://www.ncbi.nlm.nih.gov/pubmed/37019170,37019170,,
31,217470,2816,DrugBank,Cloxazolam,DB01553,Cloxazolam,https://www.drugbank.ca/drugs/DB01553,BE0004797,Gamma-aminobutyric acid receptor subunit alpha-5,https://www.drugbank.ca/bio_entities/BE0004797,P31644,Gamma-aminobutyric acid receptor subunit alpha-5,2558.0,GABRA5,9606.0,Homo sapiens (human),Positive allosteric modulator,,,PMID:23038269|PMID:29950725,https://www.ncbi.nlm.nih.gov/pubmed/23038269|https://www.ncbi.nlm.nih.gov/pubmed/29950725,23038269|29950725,,
32,217471,2816,DrugBank,Cloxazolam,DB01553,Cloxazolam,https://www.drugbank.ca/drugs/DB01553,BE0004797,Gamma-aminobutyric acid receptor subunit alpha-6,https://www.drugbank.ca/bio_entities/BE0004797,Q16445,Gamma-aminobutyric acid receptor subunit alpha-6,2559.0,GABRA6,9606.0,Homo sapiens (human),Positive allosteric modulator,,,PMID:23038269|PMID:29950725,https://www.ncbi.nlm.nih.gov/pubmed/23038269|https://www.ncbi.nlm.nih.gov/pubmed/29950725,23038269|29950725,,
33,284230,3120,Comparative Toxicogenomics Database (CTD),Diuron,D004237,Diuron,https://ctdbase.org/detail.go?type=chem&acc=D004237,340120,ANKRD34B,https://ctdbase.org/detail.go?type=gene&acc=340120,,,340120.0,ANKRD34B,10116.0,Rattus norvegicus (Norway rat),Diuron results in increased expression of ANKRD34B mRNA,,,PMID:25152437,https://www.ncbi.nlm.nih.gov/pubmed/25152437,25152437,,
34,241877,3121,Comparative Toxicogenomics Database (CTD),Valproic Acid,D014635,Valproic Acid,https://ctdbase.org/detail.go?type=chem&acc=D014635,283143,LINC00900,https://ctdbase.org/detail.go?type=gene&acc=283143,,,283143.0,LINC00900,9606.0,Homo sapiens (human),Valproic acid affects the expression of LINC00900 mRNA,,,PMID:25979313,https://www.ncbi.nlm.nih.gov/pubmed/25979313,25979313,,
35,242171,3121,Comparative Toxicogenomics Database (CTD),Valproic Acid,D014635,Valproic Acid,https://ctdbase.org/detail.go?type=chem&acc=D014635,147463,ANKRD29,https://ctdbase.org/detail.go?type=gene&acc=147463,,,147463.0,ANKRD29,9606.0,Homo sapiens (human),Valproic acid results in increased expression of ANKRD29 mRNA,,,PMID:28001369,https://www.ncbi.nlm.nih.gov/pubmed/28001369,28001369,,
36,242172,3121,Comparative Toxicogenomics Database (CTD),Valproic Acid,D014635,Valproic Acid,https://ctdbase.org/detail.go?type=chem&acc=D014635,380293,ANKRD2.L,https://ctdbase.org/detail.go?type=gene&acc=380293,,,380293.0,ankrd2.L,8355.0,Xenopus laevis (African clawed frog),Valproic acid results in decreased expression of ANKRD2.L mRNA,,,PMID:15901671,https://www.ncbi.nlm.nih.gov/pubmed/15901671,15901671,,
37,242173,3121,Comparative Toxicogenomics Database (CTD),Valproic Acid,D014635,Valproic Acid,https://ctdbase.org/detail.go?type=chem&acc=D014635,91074,ANKRD30A,https://ctdbase.org/detail.go?type=gene&acc=91074,,,91074.0,ANKRD30A,9606.0,Homo sapiens (human),Valproic acid results in increased methylation of ANKRD30A gene,,,PMID:29154799,https://www.ncbi.nlm.nih.gov/pubmed/29154799,29154799,,
38,242174,3121,Comparative Toxicogenomics Database (CTD),Valproic Acid,D014635,Valproic Acid,https://ctdbase.org/detail.go?type=chem&acc=D014635,554226,ANKRD30BL,https://ctdbase.org/detail.go?type=gene&acc=554226,,,554226.0,ANKRD30BL,9606.0,Homo sapiens (human),Valproic acid affects the expression of ANKRD30BL mRNA,,,PMID:25979313,https://www.ncbi.nlm.nih.gov/pubmed/25979313,25979313,,
39,242175,3121,Comparative Toxicogenomics Database (CTD),Valproic Acid,D014635,Valproic Acid,https://ctdbase.org/detail.go?type=chem&acc=D014635,554226,ANKRD30BL,https://ctdbase.org/detail.go?type=gene&acc=554226,,,554226.0,ANKRD30BL,9606.0,Homo sapiens (human),Valproic acid results in increased methylation of ANKRD30BL gene,,,PMID:29154799,https://www.ncbi.nlm.nih.gov/pubmed/29154799,29154799,,
40,242176,3121,Comparative Toxicogenomics Database (CTD),Valproic Acid,D014635,Valproic Acid,https://ctdbase.org/detail.go?type=chem&acc=D014635,149992,ANKRD30BP2,https://ctdbase.org/detail.go?type=gene&acc=149992,,,149992.0,ANKRD30BP2,9606.0,Homo sapiens (human),Valproic acid results in increased methylation of ANKRD30BP2 gene,,,PMID:29154799,https://www.ncbi.nlm.nih.gov/pubmed/29154799,29154799,,
41,242177,3121,Comparative Toxicogenomics Database (CTD),Valproic Acid,D014635,Valproic Acid,https://ctdbase.org/detail.go?type=chem&acc=D014635,341405,ANKRD33,https://ctdbase.org/detail.go?type=gene&acc=341405,,,341405.0,ANKRD33,9606.0,Homo sapiens (human),Valproic acid results in increased expression of ANKRD33 mrna|valproic acid results in increased methylation of ANKRD33 gene,,,PMID:29154799,https://www.ncbi.nlm.nih.gov/pubmed/29154799,29154799,,
42,242178,3121,Comparative Toxicogenomics Database (CTD),Valproic Acid,D014635,Valproic Acid,https://ctdbase.org/detail.go?type=chem&acc=D014635,651746,ANKRD33B,https://ctdbase.org/detail.go?type=gene&acc=651746,,,651746.0,ANKRD33B,9606.0,Homo sapiens (human),Valproic acid affects the expression of ANKRD33B mRNA,,,PMID:25979313,https://www.ncbi.nlm.nih.gov/pubmed/25979313,25979313,,
43,242179,3121,Comparative Toxicogenomics Database (CTD),Valproic Acid,D014635,Valproic Acid,https://ctdbase.org/detail.go?type=chem&acc=D014635,651746,ANKRD33B,https://ctdbase.org/detail.go?type=gene&acc=651746,,,651746.0,ANKRD33B,9606.0,Homo sapiens (human),Valproic acid results in increased expression of ANKRD33B mRNA,,,PMID:23179753|PMID:28001369,https://www.ncbi.nlm.nih.gov/pubmed/23179753|https://www.ncbi.nlm.nih.gov/pubmed/28001369,23179753|28001369,,
44,260972,3224,Comparative Toxicogenomics Database (CTD),Endosulfan,D004726,Endosulfan,https://ctdbase.org/detail.go?type=chem&acc=D004726,53944,CSNK1G1,https://ctdbase.org/detail.go?type=gene&acc=53944,,,53944.0,CSNK1G1,10116.0,Rattus norvegicus (Norway rat),Endosulfan results in decreased expression of CSNK1G1 mRNA,,,PMID:29391264,https://www.ncbi.nlm.nih.gov/pubmed/29391264,29391264,,
45,1213613,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,122616,CLBA1,https://ctdbase.org/detail.go?type=gene&acc=122616,,,122616.0,CLBA1,9606.0,Homo sapiens (human),Tetrachlorodibenzodioxin affects the expression of CLBA1 mRNA,,,PMID:22298810,https://www.ncbi.nlm.nih.gov/pubmed/22298810,22298810,,
46,1213614,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,122616,CLBA1,https://ctdbase.org/detail.go?type=gene&acc=122616,,,122616.0,CLBA1,10116.0,Rattus norvegicus (Norway rat),Tetrachlorodibenzodioxin results in increased expression of CLBA1 mRNA,,,PMID:32109520|PMID:33387578,https://www.ncbi.nlm.nih.gov/pubmed/32109520|https://www.ncbi.nlm.nih.gov/pubmed/33387578,32109520|33387578,,
47,1213615,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,1179,CLCA1,https://ctdbase.org/detail.go?type=gene&acc=1179,,,1179.0,CLCA1,10090.0,Mus musculus (house mouse),Tetrachlorodibenzodioxin affects the expression of CLCA1 mRNA,,,PMID:18691609,https://www.ncbi.nlm.nih.gov/pubmed/18691609,18691609,,
48,1213616,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,1179,CLCA1,https://ctdbase.org/detail.go?type=gene&acc=1179,,,1179.0,CLCA1,10090.0,Mus musculus (house mouse),Tetrachlorodibenzodioxin results in increased expression of CLCA1 mRNA,,,PMID:19933214,https://www.ncbi.nlm.nih.gov/pubmed/19933214,19933214,,
49,1213938,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,4355,MPP2,https://ctdbase.org/detail.go?type=gene&acc=4355,,,4355.0,MPP2,10090.0,Mus musculus (house mouse),Tetrachlorodibenzodioxin results in increased expression of MPP2 mRNA,,,PMID:15034205|PMID:19933214|PMID:21995607,https://www.ncbi.nlm.nih.gov/pubmed/15034205|https://www.ncbi.nlm.nih.gov/pubmed/19933214|https://www.ncbi.nlm.nih.gov/pubmed/21995607,15034205|19933214|21995607,,
50,1213939,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,4356,MPP3,https://ctdbase.org/detail.go?type=gene&acc=4356,,,4356.0,MPP3,10116.0,Rattus norvegicus (Norway rat),Tetrachlorodibenzodioxin results in increased expression of MPP3 mRNA,,,PMID:33387578,https://www.ncbi.nlm.nih.gov/pubmed/33387578,33387578,,
51,1213940,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,58538,MPP4,https://ctdbase.org/detail.go?type=gene&acc=58538,,,58538.0,MPP4,10090.0,Mus musculus (house mouse),Tetrachlorodibenzodioxin results in increased expression of MPP4 mRNA,,,PMID:19933214,https://www.ncbi.nlm.nih.gov/pubmed/19933214,19933214,,
52,1213941,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,58538,MPP4,https://ctdbase.org/detail.go?type=gene&acc=58538,,,58538.0,MPP4,10116.0,Rattus norvegicus (Norway rat),Tetrachlorodibenzodioxin affects the expression of MPP4 mRNA,,,PMID:22298810,https://www.ncbi.nlm.nih.gov/pubmed/22298810,22298810,,
53,1213942,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,143098,MPP7,https://ctdbase.org/detail.go?type=gene&acc=143098,,,143098.0,MPP7,10090.0,Mus musculus (house mouse),Tetrachlorodibenzodioxin results in decreased expression of MPP7 mRNA,,,PMID:19933214|PMID:33956508,https://www.ncbi.nlm.nih.gov/pubmed/19933214|https://www.ncbi.nlm.nih.gov/pubmed/33956508,19933214|33956508,,
54,1213943,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,143098,MPP7,https://ctdbase.org/detail.go?type=gene&acc=143098,,,143098.0,MPP7,10116.0,Rattus norvegicus (Norway rat),Tetrachlorodibenzodioxin affects the expression of MPP7 mRNA,,,PMID:22298810,https://www.ncbi.nlm.nih.gov/pubmed/22298810,22298810,,
55,1213944,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,143098,MPP7,https://ctdbase.org/detail.go?type=gene&acc=143098,,,143098.0,MPP7,10116.0,Rattus norvegicus (Norway rat),Tetrachlorodibenzodioxin results in decreased expression of MPP7 mRNA,,,PMID:21724226|PMID:34747641,https://www.ncbi.nlm.nih.gov/pubmed/21724226|https://www.ncbi.nlm.nih.gov/pubmed/34747641,21724226|34747641,,
56,1213945,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,143098,MPP7,https://ctdbase.org/detail.go?type=gene&acc=143098,,,143098.0,MPP7,10116.0,Rattus norvegicus (Norway rat),Tetrachlorodibenzodioxin results in increased expression of MPP7 mRNA,,,PMID:33387578,https://www.ncbi.nlm.nih.gov/pubmed/33387578,33387578,,
57,1213946,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,65258,MPPE1,https://ctdbase.org/detail.go?type=gene&acc=65258,,,65258.0,MPPE1,10090.0,Mus musculus (house mouse),Tetrachlorodibenzodioxin affects the expression of MPPE1 mRNA,,,PMID:21570461,https://www.ncbi.nlm.nih.gov/pubmed/21570461,21570461,,
58,1213947,15625,Comparative Toxicogenomics Database (CTD),"2,3,7,8-Tetrachlorodibenzo-P-dioxin",D013749,Tetrachlorodibenzodioxin,https://ctdbase.org/detail.go?type=chem&acc=D013749,65258,MPPE1,https://ctdbase.org/detail.go?type=gene&acc=65258,,,65258.0,MPPE1,10090.0,Mus musculus (house mouse),[tetrachlorodibenzodioxin co-treated with ethinyl estradiol] results in increased expression of MPPE1 mRNA,,,PMID:17942748,https://www.ncbi.nlm.nih.gov/pubmed/17942748,17942748,,
