,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
10,520860,3758,Comparative Toxicogenomics Database (CTD),3-Isobutyl-1-methylxanthine,D015056,1-Methyl-3-isobutylxanthine,https://ctdbase.org/detail.go?type=chem&acc=D015056,6903,TBCC,https://ctdbase.org/detail.go?type=gene&acc=6903,,,6903.0,TBCC,9606.0,Homo sapiens (human),[INS protein co-treated with dexamethasone co-treated with 1-methyl-3-isobutylxanthine co-treated with indomethacin co-treated with bisphenol A] results in increased expression of TBCC mRNA,,,PMID:28628672,https://www.ncbi.nlm.nih.gov/pubmed/28628672,28628672,,
11,520861,3758,Comparative Toxicogenomics Database (CTD),3-Isobutyl-1-methylxanthine,D015056,1-Methyl-3-isobutylxanthine,https://ctdbase.org/detail.go?type=chem&acc=D015056,6904,TBCD,https://ctdbase.org/detail.go?type=gene&acc=6904,,,6904.0,TBCD,9606.0,Homo sapiens (human),[INS protein co-treated with dexamethasone co-treated with 1-methyl-3-isobutylxanthine co-treated with indomethacin co-treated with bisphenol F] results in decreased expression of TBCD mrna|[ins protein co-treated with dexamethasone co-treated with 1-methyl-3-isobutylxanthine co-treated with indomethacin co-treated with bisphenol A] results in decreased expression of TBCD mRNA,,,PMID:28628672,https://www.ncbi.nlm.nih.gov/pubmed/28628672,28628672,,
12,520862,3758,Comparative Toxicogenomics Database (CTD),3-Isobutyl-1-methylxanthine,D015056,1-Methyl-3-isobutylxanthine,https://ctdbase.org/detail.go?type=chem&acc=D015056,219899,TBCEL,https://ctdbase.org/detail.go?type=gene&acc=219899,,,219899.0,TBCEL,9606.0,Homo sapiens (human),[INS protein co-treated with dexamethasone co-treated with 1-methyl-3-isobutylxanthine co-treated with indomethacin co-treated with bisphenol F] results in increased expression of TBCEL mRNA,,,PMID:28628672,https://www.ncbi.nlm.nih.gov/pubmed/28628672,28628672,,
13,520863,3758,Comparative Toxicogenomics Database (CTD),3-Isobutyl-1-methylxanthine,D015056,1-Methyl-3-isobutylxanthine,https://ctdbase.org/detail.go?type=chem&acc=D015056,90665,TBL1Y,https://ctdbase.org/detail.go?type=gene&acc=90665,,,90665.0,TBL1Y,9606.0,Homo sapiens (human),[INS protein co-treated with dexamethasone co-treated with 1-methyl-3-isobutylxanthine co-treated with indomethacin co-treated with bisphenol A] results in decreased expression of TBL1Y mRNA,,,PMID:28628672,https://www.ncbi.nlm.nih.gov/pubmed/28628672,28628672,,
14,525045,3758,Comparative Toxicogenomics Database (CTD),3-Isobutyl-1-methylxanthine,D015056,1-Methyl-3-isobutylxanthine,https://ctdbase.org/detail.go?type=chem&acc=D015056,23673,STX12,https://ctdbase.org/detail.go?type=gene&acc=23673,,,23673.0,STX12,9606.0,Homo sapiens (human),[INS protein co-treated with dexamethasone co-treated with 1-methyl-3-isobutylxanthine co-treated with indomethacin co-treated with bisphenol A] results in increased expression of STX12 mRNA,,,PMID:28628672,https://www.ncbi.nlm.nih.gov/pubmed/28628672,28628672,,
15,526988,3758,Comparative Toxicogenomics Database (CTD),3-Isobutyl-1-methylxanthine,D015056,1-Methyl-3-isobutylxanthine,https://ctdbase.org/detail.go?type=chem&acc=D015056,84790,TUBA1C,https://ctdbase.org/detail.go?type=gene&acc=84790,,,84790.0,TUBA1C,9606.0,Homo sapiens (human),[INS protein co-treated with dexamethasone co-treated with 1-methyl-3-isobutylxanthine co-treated with indomethacin co-treated with bisphenol F] results in decreased expression of TUBA1C mrna|[ins protein co-treated with dexamethasone co-treated with 1-methyl-3-isobutylxanthine co-treated with indomethacin co-treated with bisphenol A] results in decreased expression of TUBA1C mRNA,,,PMID:28628672,https://www.ncbi.nlm.nih.gov/pubmed/28628672,28628672,,
16,516571,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,3606,IL18,https://ctdbase.org/detail.go?type=gene&acc=3606,,,3606.0,IL18,10116.0,Rattus norvegicus (Norway rat),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [sodium bisulfide inhibits the reaction [uranyl acetate results in increased secretion of IL18 protein]],,,PMID:36094782,https://www.ncbi.nlm.nih.gov/pubmed/36094782,36094782,,
17,516572,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,3552,IL1A,https://ctdbase.org/detail.go?type=gene&acc=3552,,,3552.0,IL1A,9606.0,Homo sapiens (human),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [IL1A protein results in increased expression of BDKRB1 protein],,,PMID:29775649,https://www.ncbi.nlm.nih.gov/pubmed/29775649,29775649,,
18,516573,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,3553,IL1B,https://ctdbase.org/detail.go?type=gene&acc=3553,,,3553.0,IL1B,9606.0,Homo sapiens (human),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [digitoxin inhibits the reaction [IL1B protein results in increased expression of CCL2 protein]]|2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [digitoxin inhibits the reaction [IL1B protein results in increased activity of NFKB1 protein]],,,PMID:19446813,https://www.ncbi.nlm.nih.gov/pubmed/19446813,19446813,,
19,516574,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,3553,IL1B,https://ctdbase.org/detail.go?type=gene&acc=3553,,,3553.0,IL1B,9606.0,Homo sapiens (human),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [IL1B protein results in increased expression of MMP12 mrna]|2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [IL1B protein results in increased activity of MMP12 protein],,,PMID:16359550,https://www.ncbi.nlm.nih.gov/pubmed/16359550,16359550,,
20,518261,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,5595,MAPK3,https://ctdbase.org/detail.go?type=gene&acc=5595,,,5595.0,MAPK3,9606.0,Homo sapiens (human),Tamibarotene promotes the reaction [2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one results in decreased phosphorylation of and results in decreased activity of MAPK3 protein]|2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one results in decreased phosphorylation of and results in decreased activity of MAPK3 protein,,,PMID:15020266,https://www.ncbi.nlm.nih.gov/pubmed/15020266,15020266,,
21,518262,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,5595,MAPK3,https://ctdbase.org/detail.go?type=gene&acc=5595,,,5595.0,MAPK3,9606.0,Homo sapiens (human),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one results in decreased phosphorylation of MAPK3 protein,,,PMID:14757120|PMID:24568969|PMID:27032576,https://www.ncbi.nlm.nih.gov/pubmed/14757120|https://www.ncbi.nlm.nih.gov/pubmed/24568969|https://www.ncbi.nlm.nih.gov/pubmed/27032576,14757120|24568969|27032576,,
22,518263,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,5595,MAPK3,https://ctdbase.org/detail.go?type=gene&acc=5595,,,5595.0,MAPK3,9606.0,Homo sapiens (human),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one results in increased phosphorylation of MAPK3 protein,,,PMID:19139269,https://www.ncbi.nlm.nih.gov/pubmed/19139269,19139269,,
23,518264,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,5595,MAPK3,https://ctdbase.org/detail.go?type=gene&acc=5595,,,5595.0,MAPK3,10090.0,Mus musculus (house mouse),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [etoxazole results in increased phosphorylation of MAPK3 protein],,,PMID:33618463,https://www.ncbi.nlm.nih.gov/pubmed/33618463,33618463,,
24,518265,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,5595,MAPK3,https://ctdbase.org/detail.go?type=gene&acc=5595,,,5595.0,MAPK3,10090.0,Mus musculus (house mouse),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [flufenoxuron results in increased phosphorylation of MAPK3 protein],,,PMID:33771252,https://www.ncbi.nlm.nih.gov/pubmed/33771252,33771252,,
25,519744,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,4323,MMP14,https://ctdbase.org/detail.go?type=gene&acc=4323,,,4323.0,MMP14,10090.0,Mus musculus (house mouse),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one results in decreased activity of MMP14 protein,,,PMID:22326785,https://www.ncbi.nlm.nih.gov/pubmed/22326785,22326785,,
26,519745,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,4323,MMP14,https://ctdbase.org/detail.go?type=gene&acc=4323,,,4323.0,MMP14,10090.0,Mus musculus (house mouse),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one results in decreased expression of MMP14 mRNA,,,PMID:19393235|PMID:22326785,https://www.ncbi.nlm.nih.gov/pubmed/19393235|https://www.ncbi.nlm.nih.gov/pubmed/22326785,19393235|22326785,,
27,519746,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,4323,MMP14,https://ctdbase.org/detail.go?type=gene&acc=4323,,,4323.0,MMP14,10090.0,Mus musculus (house mouse),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one results in decreased expression of MMP14 protein,,,PMID:19393235,https://www.ncbi.nlm.nih.gov/pubmed/19393235,19393235,,
28,519747,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,4313,MMP2,https://ctdbase.org/detail.go?type=gene&acc=4313,,,4313.0,MMP2,9606.0,Homo sapiens (human),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [bisphenol A results in increased expression of and results in increased activity of MMP2 protein],,,PMID:24997338,https://www.ncbi.nlm.nih.gov/pubmed/24997338,24997338,,
29,519748,3973,Comparative Toxicogenomics Database (CTD),2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C085911,4313,MMP2,https://ctdbase.org/detail.go?type=gene&acc=4313,,,4313.0,MMP2,9606.0,Homo sapiens (human),2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [bisphenol A results in increased expression of MMP2 protein]|2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [estradiol results in decreased expression of MMP2 mrna]|2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [estradiol results in decreased expression of MMP2 protein]|2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [diethylhexyl phthalate results in increased expression of MMP2 protein]|2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [diethylhexyl phthalate results in increased expression of MMP2 mrna]|2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [bisphenol A results in increased expression of MMP2 mrna],,,PMID:19956873,https://www.ncbi.nlm.nih.gov/pubmed/19956873,19956873,,
30,531163,4002,Drug Gene Interaction database (DGIdb),Makaluvamine A,,MAKALUVAMINE A,https://www.dgidb.org/drugs/chembl:CHEMBL449905,,TOP2A,https://www.dgidb.org/genes/hgnc:11989,,,7153.0,TOP2A,9606.0,Homo sapiens (human),,,,,,,,
31,531164,4004,Drug Gene Interaction database (DGIdb),Malathion,,MALATHION,https://www.dgidb.org/drugs/rxcui:6606,,ACHE,https://www.dgidb.org/genes/hgnc:108,,,43.0,ACHE,9606.0,Homo sapiens (human),,,,,,,,
32,520216,4011,Toxin and Toxin Target Database (T3DB),Maprotiline,T3D2934,Maprotiline,http://www.t3db.ca/toxins/T3D2934,BE0000442,Histamine H1 receptor,http://www.t3db.ca/biodb/bio_entities/BE0000442,P35367,Histamine H1 receptor,3269.0,HRH1,9606.0,Homo sapiens (human),"Maprotiline exerts its antidepressant action by inhibition of presynaptic uptake of catecholamines, thereby increasing their concentration at the synaptic clefts of the brain. in single doses, the effect of maprotiline on the EEG revealed a rise in the alpha-wave density, a reduction of the alpha-wave frequency and an increase in the alpha-wave amplitude. however, as with other tricyclic antidepressants, maprotiline lowers the convulsive threshold. maprotiline acts as an antagonist at central presynaptic α2 adrenergic inhibitory autoreceptors and hetero-receptors, an action that is postulated to result in an increase in central noradrenergic and serotonergic activity. maprotiline is also a moderate peripheral α1 adrenergic antagonist, which may explain the occasional orthostatic hypotension reported in association with its use. maprotiline also inhibits the amine transporter, delaying the reuptake of noradrenaline and norepinephrine. lastly, maprotiline is a strong inhibitor of the histamine H1 receptor, which explains its sedative actions.",,,PMID:1353628|PMID:19091563|PMID:6146381,https://www.ncbi.nlm.nih.gov/pubmed/1353628|https://www.ncbi.nlm.nih.gov/pubmed/19091563|https://www.ncbi.nlm.nih.gov/pubmed/6146381,1353628|19091563|6146381,,
33,531165,4021,Comparative Toxicogenomics Database (CTD),Edaravone,D000077553,Edaravone,https://ctdbase.org/detail.go?type=chem&acc=D000077553,6383,SDC2,https://ctdbase.org/detail.go?type=gene&acc=6383,,,6383.0,SDC2,10116.0,Rattus norvegicus (Norway rat),Edaravone inhibits the reaction [SDC2 protein results in increased expression of and results in increased secretion of TNF protein]|edaravone inhibits the reaction [SDC2 protein results in increased expression of and results in increased secretion of IL1B protein]|edaravone inhibits the reaction [SDC2 protein results in increased expression of and results in increased secretion of CXCL12 protein]|edaravone inhibits the reaction [SDC2 protein results in increased expression of and results in increased secretion of CCL2 protein]|edaravone inhibits the reaction [SDC2 protein promotes the reaction [oxygen deficiency results in increased abundance of reactive oxygen species]],,,PMID:18803305,https://www.ncbi.nlm.nih.gov/pubmed/18803305,18803305,,
34,531166,4021,Comparative Toxicogenomics Database (CTD),Edaravone,D000077553,Edaravone,https://ctdbase.org/detail.go?type=chem&acc=D000077553,6401,SELE,https://ctdbase.org/detail.go?type=gene&acc=6401,,,6401.0,SELE,10116.0,Rattus norvegicus (Norway rat),Edaravone results in decreased expression of SELE protein|edaravone results in decreased expression of SELE mRNA,,,PMID:17064733,https://www.ncbi.nlm.nih.gov/pubmed/17064733,17064733,,
35,531167,4021,Comparative Toxicogenomics Database (CTD),Edaravone,D000077553,Edaravone,https://ctdbase.org/detail.go?type=chem&acc=D000077553,6403,SELP,https://ctdbase.org/detail.go?type=gene&acc=6403,,,6403.0,SELP,9615.0,Canis lupus familiaris (dog),Edaravone results in decreased expression of SELP protein,,,PMID:16041266,https://www.ncbi.nlm.nih.gov/pubmed/16041266,16041266,,
36,531168,4021,Comparative Toxicogenomics Database (CTD),Edaravone,D000077553,Edaravone,https://ctdbase.org/detail.go?type=chem&acc=D000077553,55117,SLC6A15,https://ctdbase.org/detail.go?type=gene&acc=55117,,,55117.0,SLC6A15,10090.0,Mus musculus (house mouse),Edaravone inhibits the reaction [corticosterone results in decreased expression of SLC6A15 mrna],,,PMID:31344373,https://www.ncbi.nlm.nih.gov/pubmed/31344373,31344373,,
37,522999,4116,Toxin and Toxin Target Database (T3DB),Methoxyflurane,T3D2962,Methoxyflurane,http://www.t3db.ca/toxins/T3D2962,BE0000218,Calcium-transporting ATPase type 2C member 1,http://www.t3db.ca/biodb/bio_entities/BE0000218,P98194,Calcium-transporting ATPase type 2C member 1,27032.0,ATP2C1,9606.0,Homo sapiens (human),"Methoxyflurane induces a reduction in junctional conductance by decreasing gap junction channel opening times and increasing gap junction channel closing times. methoxyflurane also activates calcium dependent atpase in the sarcoplasmic reticulum by increasing the fluidity of the lipid membrane. it also appears to bind the D subunit of ATP synthase and NADH dehydogenase. methoxyflurane also binds to the GABA receptor, the large conductance ca<sup>2+</sup> activated potassium channel, the glutamate receptor and the glycine receptor.",,,PMID:17139284|PMID:17016423,https://www.ncbi.nlm.nih.gov/pubmed/17139284|https://www.ncbi.nlm.nih.gov/pubmed/17016423,17139284|17016423,,
38,523000,4116,Toxin and Toxin Target Database (T3DB),Methoxyflurane,T3D2962,Methoxyflurane,http://www.t3db.ca/toxins/T3D2962,BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,http://www.t3db.ca/biodb/bio_entities/BE0000795,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,2554.0,GABRA1,9606.0,Homo sapiens (human),"Methoxyflurane induces a reduction in junctional conductance by decreasing gap junction channel opening times and increasing gap junction channel closing times. methoxyflurane also activates calcium dependent atpase in the sarcoplasmic reticulum by increasing the fluidity of the lipid membrane. it also appears to bind the D subunit of ATP synthase and NADH dehydogenase. methoxyflurane also binds to the GABA receptor, the large conductance ca<sup>2+</sup> activated potassium channel, the glutamate receptor and the glycine receptor.",,,PMID:17139284|PMID:17016423,https://www.ncbi.nlm.nih.gov/pubmed/17139284|https://www.ncbi.nlm.nih.gov/pubmed/17016423,17139284|17016423,,
39,523001,4116,Toxin and Toxin Target Database (T3DB),Methoxyflurane,T3D2962,Methoxyflurane,http://www.t3db.ca/toxins/T3D2962,BE0000640,Glutamate receptor 1,http://www.t3db.ca/biodb/bio_entities/BE0000640,P42261,Glutamate receptor 1,2890.0,GRIA1,9606.0,Homo sapiens (human),"Methoxyflurane induces a reduction in junctional conductance by decreasing gap junction channel opening times and increasing gap junction channel closing times. methoxyflurane also activates calcium dependent atpase in the sarcoplasmic reticulum by increasing the fluidity of the lipid membrane. it also appears to bind the D subunit of ATP synthase and NADH dehydogenase. methoxyflurane also binds to the GABA receptor, the large conductance ca<sup>2+</sup> activated potassium channel, the glutamate receptor and the glycine receptor.",,,PMID:17139284|PMID:17016423,https://www.ncbi.nlm.nih.gov/pubmed/17139284|https://www.ncbi.nlm.nih.gov/pubmed/17016423,17139284|17016423,,
